Sent1	DLS_compose_ppmi	DLS_compose_cbow
"If the switch causes a gap in a closed path, the bulb won""t turn on"	0.844563221253	0.77472313135
switch x is in the closed path with bulb a	0.925036640157	0.886981627238
There is another path through Switch Z	0.836453762371	0.721186433802
contained within the same closed path	0.735742313957	0.732103863921
There will be a gap at one point in time and there will be a voltage decrease so you know.	0.748148939441	0.730041009232
Bulbs A and B are contained in closed paths with the battery	0.872026589857	0.811335544773
An open switch impacts a circuit because it causes the path to be closed, therefore the connection cannot be made.	0.686025171388	0.606040505604
If buld B is damaged that will create a gap.	0.846068894885	0.641804681939
bulb b and bulb c are contained in the same path with the battery	0.850777228347	0.769365672868
Because there is a gap due to a damaged bulb.	0.593693317692	0.401423149743
A chemical reaction inside the battery makes the electrical states of the positive and negative terminals different at all times.	0.921992216356	0.876897968046
The positive terminal is not seperated by a gap.	0.743023117733	0.650725778114
1 2 and 3 are on thnegative side	0.729935087853	0.629107653666
because there was no separation in the positive battery terminal and terminal 1.	0.91463903875	0.875222438337
It has its own closed path	0.708004476673	0.581386104542
different paths with the battery	0.653980738005	0.742602367663
C is not within the same path as B	0.443334015549	0.391592080256
the is an open path	0.87529185128	0.758975560172
terminal 6 is directly connected to the positive terminal.	0.975422662723	0.971039853607
Bulbs A, B and C are on different paths	0.910734790782	0.829364033197
if bulb c burns out a and b will both create circuts with the battery	0.814582952816	0.775523963509
when the switch is connected between the bulb and the battery	0.822576610237	0.723479420522
battery is in a holder	0.484275825988	0.202547045937
Its connected to the positive terminal	0.893673354082	0.848786202719
the voltage of a battery is the result of chemical reactions within the battery	0.829133513069	0.75441752681
Electrical states between connected terminals will differ than those that are separated by a gap.	0.767816082425	0.657518211772
because it creates a gap, so the circuit becomes incomplete	0.802604633393	0.600642043772
Bulb B is in a independent path	0.888628807879	0.897307834483
becuase it can follow that path that switch Z is on	0.672855619764	0.574972704719
the closed path contains bulb A, bulb B, bulb C, and a battery.	0.686949662576	0.517187109053
The ppositive battery terminal is connected in terminal 6.	0.929825816103	0.882467061093
there will be a gap between the positive battery terminal and the bulb terminal	0.786422922223	0.638714370212
there was a gap between the positive battery terminal and terminal 1.	0.759916968228	0.643720557168
Because a bulb creates electricity.	0.345266208868	0.166513934741
there will be a gap at bulb b, thus affecting the rest of the circuit	0.837000463469	0.7316318612
there is always voltage even if there is a gap	0.610112647976	0.406304626999
The A bulb is dead.	0.364701551601	0.194693501797
Bulb C was in an incomplete path	0.893581168419	0.875275172865
Because switch y does not affect the circuit that bulb a is on	0.798369351135	0.692666019814
Terminal 1 is connected to terminal 2	0.97017652818	0.958692445768
because bulb a is connected to switch x and the battery is in a closed path	0.829926105626	0.762196804086
A terminal is connected to a bulb.	0.687137070525	0.583333700594
Because bulb A is connected to another path.	0.83465374796	0.716295060798
"the electrical state difference between the battery""s two terminals"	0.83289257938	0.727990933287
Only one terminal is involved in the circuit.	0.59405374451	0.323819187316
has to do something with a gap	0.531430999193	0.384563857026
because of the chemical in the battery	0.790362057642	0.718491233061
bulb A is not in the same pathway as bulbs B and C.	0.649401664133	0.744653658567
Because the path connecting the bulbs will be damaged	0.520388267196	0.216032324347
because the battery has its own electrical state within given by the lead	0.763898991658	0.700592645951
again, bulbs a and b will be contained on a closed path	0.838993912962	0.722690198724
A gap chause different electrical states with different voltages	0.819438711105	0.781164576845
because it was contained in a closed bath with the battery.	0.847702209552	0.784820879223
the path has a gap, so the circuit is incomplete	0.616378305692	0.436206373411
complete path including a battery and a bulb	0.839574737759	0.875667143345
Because it buld A was in a closed path with a battery.	0.805797835329	0.756439771441
the path has to be closed	0.439083848396	0.308005501597
it contains a bulb and does not complete a full circuit to the battery	0.655407828372	0.521588442683
the terminal is connected to the negative terminal of the battery	0.967366411202	0.983513154713
Because it is not on the same path	0.506284018314	0.387859333948
A battery should connect to a bulb in a closed path.	0.959007931955	0.951687698259
A terminal is not connected to the positive battery terminal.	0.929004292575	0.904426117475
bulb a has its own closed path with the battery, bulbs b and c do not	0.681869004964	0.475144623471
terminal 1 and the positive terminal are connected.	0.932923117468	0.870838071767
because there is no gap between the terminals	0.784674165379	0.611010514525
terminal 1 and 2 are connected to the negtive terminal of the battery	0.947594563157	0.90344308862
There is always a difference in voltage between two battery terminals.	0.775950305479	0.66728573286
Because the current can not reach the bulb if the circuit is open.	0.681299935335	0.422625061995
a batter uses a chemical reaction to create voltage	0.838954579897	0.684886685148
there was a gap in the circuit that C was on	0.786751403301	0.586789364315
Terminal 5 is connected to the postive battery terminal	0.928945727678	0.9016844741
When the switch is in the same papth as the bulb.	0.836517765126	0.797304050657
that the bulb terminal and battery terminal are on the same side of a disconnected circut	0.630315562326	0.644707552703
It tells you that it is connected to a positive battery terminal.	0.688381175924	0.486012198038
incorrect, or not a correct way to wire	0.449975858592	0.220064701246
There are 2 paths in this diagram	0.666499214697	0.606839853349
circuit has nothing to do with the batteries voltage	0.652260017471	0.526924048564
bulb a was still contained in a closed path with the battery.	1.0	1.0
it created a circut with the battery	0.671006071201	0.62578608083
There has to be a closed circuit battery.	0.776328141554	0.654244633174
Bulb C is not contained in a closed path	0.807931394553	0.777738556991
Because the bulb does not have a closed path.	0.826776640428	0.761424482255
becuase breaking one bulb then affects the ability of the others to light up.	0.393386122061	0.197091806113
because terminal 1 is directly connected to terminal 4	0.945983006389	0.944290658361
the battery will always have a voltage.	0.677003485523	0.567710019518
both bulbs a and c still have a closed path	1.0	1.0
because terminal 1 is connected to the negative terminal which has a 1.5 volt difference with the positive terminal	0.91633915865	0.88097807908
A and B are on a closed path with the battery	0.913357579168	0.892540358928
the battery connects to the bulb	0.654490272927	0.612000102721
Voltage is the difference between a positive and negative end on a battery.	0.699778705216	0.602396729918
the terminals are seperated from the positive terminal	0.529479065833	0.621952053155
bulb a and bulb c are not on the same path as bulb B	0.643783503469	0.455912495814
the terminals are separated from the positive battery terminal by a gap	0.626060318578	0.581021369893
bulb a affects bulb c	0.446954857226	0.272174982938
bulb a was in a closed path with the battery.	0.867731195787	0.869978394858
the positive battery terminal and terminal 5 are connected	0.972253992745	0.933074363723
its not recieving from either the negative or positive terminal	0.607989631127	0.396927294394
by measuring you can find the gap which will show you which bulb is burned out	0.743193167304	0.562093365242
a damaged bulb causes a gap at the blub	0.841597889373	0.880744774267
Terminal 4 is connected to the positive battery terminal.	0.972471552308	0.93168721645
if a bulb and a switch are contained in the same closed path, the switch affects the bulb.	0.948278260462	0.916588178571
the bulb is contained in the bath	0.76288431209	0.700470544051
bulb c is in its own pathway	0.756081159563	0.781165031027
Bulb B, and C are still ina contained path.	0.86452988375	0.740339688453
Bulb A and C still had a closed path with the battery.	0.968700339658	0.961218851309
the battery always has a voltage because there is a positive terminal and there is a negative terminal.	0.774362557915	0.640390394713
The positive terminal has 1.5 V	0.733624712635	0.667169888714
because switch x is open.	0.621345388129	0.491352253446
you can see where the gap is	0.616008423912	0.462733529579
the bulb is in a closed circuit	0.687508214353	0.405783345954
not seperated by a gap	0.607715826246	0.546400836159
A terminal is not connected to the negative battery terminal.	0.708088628051	0.739206345217
1 is connected to terminal 2.	0.990556454316	0.984165338367
bulbs a, b, and c are all in the same path.	0.887868285122	0.78539143685
the terminals are connected to each other	0.578003830655	0.596720701877
If the path contains the switch, the bulb is affected.	0.899424203597	0.864891332313
If B burns out there will still be closed paths for the other 2	0.806710021495	0.707085994212
because voltage measures the difference between two points	0.643077527802	0.380093122189
Because there is a gap.	0.578724521121	0.403610425082
bulb a is on a closed path with the battery	0.529139945604	0.385115777967
The battery and the bulb must be in a closed path together.	0.891482385712	0.915470600871
there is a closed path	0.70132699467	0.699882338438
The difference between the electrical states is 1.5 volts	0.540888259888	0.350150428525
The bulb takes away the path.	0.642288260569	0.547631959979
when it is in the same path as the battery	0.777144155159	0.562249034053
there is no gap between the posittive terminal and terminal 1	0.872564654459	0.780839232863
there is no gap between the positive battery terminal and terminal 4	0.964719669284	0.928234304551
bulb b and bulb c are still contained in a closed path with the battery	0.949189043941	0.911202837099
It determines whether or not the light bulbs will turn on.	0.802863447907	0.723934072941
Bulb C was in an open path,	0.94999859588	0.932781494446
both bulbs B and C are in the same path as bulb A	0.857881177819	0.804718084043
There is no difference between the two terminals.	0.573817130699	0.562751386781
Bulb a and switch Y are not in the same path.	0.941456714972	0.935092545742
Bulb A is not on the same path that Bulb B and bulb C are.	0.625116639855	0.421991681911
It is being attatched to the wrong side.	0.306125070886	0.134130856799
because 1.5 v is the difference between the positive terminal and terminal 1	0.883995478164	0.832808643495
A red X means the battery is in a short circuit.	0.770149431323	0.630658722824
if the switch is open in a path with the battery and bulb.	0.891064273341	0.823621891077
bulbs b and are not in a closed path with bulb a	0.869594657744	0.818327418598
bulb a and bulb b are still in a closed path with the battery.	0.980688673684	0.968866569534
bulbs a and c are not in the same closed path as bulb b	0.893455550605	0.867116487518
If any bulb is out, it affects the whole system and everything is blocked from the battery.	0.655810528936	0.550678882788
because the terminals are in the same state	0.676127415897	0.708222246588
Because it was contained in the battery that has a closed path	0.891894712924	0.867473912299
because bulbs a and b are still contained in a closed path with the battery.	0.914029691658	0.841600187664
4, 5, and 6 are connected to the positive side	0.87726294234	0.75956659264
If bulb B is damaged a gap is created.	0.885023723767	0.80572851466
It is an open path.	0.482955113155	0.131810859969
because the the circuit is complete.	0.430873770126	0.20933105395
for the same reason as 3	0.486197687803	0.263528412204
because it was connected to the positive terminal.	0.826056333346	0.66840796274
because bulbs a and b have their own closed paths	1.0	1.0
the path will have a gap	0.70320706016	0.510589163208
Because their is a gap between A and C now.	0.291035246006	0.127676957618
terminal 1 and terminal 4 are the same	0.853058583545	0.766923511422
the red x means that the circuit is not safe.	0.616965222842	0.480499592066
the battery connects with bulb a and b	0.812026372716	0.79728078874
Circuit 2 is not a short circuit because it is not a closed circuit.	0.729724813439	0.425848942092
When switch is open it creates a gap in the path.	0.74444811818	0.546013864638
There is still a closed path that contains the battery, Bulb B, and Bulb C.	0.967765628605	0.950933724407
damaged bulb b creates a gap	0.948634173264	0.89722826273
because it can travel by bulb c	0.610000087077	0.352020812521
there is still a closed path to the battery for bulbs b and c	1.0	1.0
4 5 and 6 are not connected to negative battery terminal	0.986295619081	0.975430149734
It breaks the closed path.	0.655396409561	0.433579109515
if it is on a series with other bulbs	0.644906418247	0.700631599046
bulbs are on the same closed path	0.764314816964	0.723549032151
B and C will no longer be contained in a closed path to the battery.	0.931389183345	0.862381614071
bulbs b anc c are on the same closed path with the battery but seperate from bulb a	0.663344144555	0.503245239606
"Because it didn""t cause a gap."	0.386381576618	0.219480988059
the terminal is connected to the battery	0.919463180209	0.905533145064
turning off one bulb will not turn off another bulb	0.426547291191	0.219732416477
terminal 5 is connected to postive terminal of the battery	0.928945727678	0.9016844741
If the switch is contained in the same path with the Bulb	1.0	1.0
The positive battery terminal is separated by a gap from terminal 4.	0.80913348572	0.808868439386
bulb a is contained in a closed path with the battery.	0.961215433242	0.978580748562
the other terminals are connected to the positive terminal.	0.781165654458	0.830490742218
because there is no closed path	1.0	1.0
The open switch makes the circuit incomplete.	0.781885829094	0.747635035644
because it creates a gap in the circuit.	0.793470450511	0.615263346362
Because bulbs A and C are on different closed paths with the battery	0.924250482126	0.916093385558
A is on a cloosed battery	0.647618355717	0.645132831506
The light bulb must be connected to both sides of the battery and there must be a closed circuit.	0.657998012813	0.498628311886
terminal 5 is connected to the positive battery terminal.	0.972253992745	0.933074363723
Because it decides whether the bulb will be lit or not	0.336455770484	0.166543315152
If a switch is open, the circut is no longer closed.	0.718575648109	0.589606936526
bulb b and c are still in a closed path with the battery.	1.0	1.0
the terminal is not connected to the positive battery terminal	0.929004292575	0.904426117475
bulb b did not create a gap in the path for bulb a and c	0.832694382118	0.787823018811
the battery is connected to a bulb	0.671957715394	0.614710865496
the positive battery terminal and terminal 4 are connected	0.972471552308	0.93168721645
Because there was no difference	0.314810599057	0.088175550414
Bulb B and bulb C are contained in different path with the battery	0.826361204156	0.756930745055
there was a gap between the positive battery terminal and terminal 2.	0.755881228726	0.636334809558
the closed path still existed for bulb A even though switch Y was open	0.848019685917	0.730926864775
positive is seperated from negative!	0.507118919133	0.421292273652
Because it is not in the same path.	0.757604437511	0.779450413281
there is no electrical states	0.349685016175	0.134075875047
Bulb A was still in a closed path with the battery	0.967667641174	0.962853595818
because it opens the circuit	0.722533108424	0.459126020809
Because it was still in a closed circuit	0.717638295573	0.44188130181
terminal 1 was connected to the positive terminal of the battery	0.887684197537	0.770161667676
terminal 1 is conected to terminal 6	0.880575120854	0.762451919221
terminal 1 was connected to the positive battery terminal	0.887684197537	0.770161667676
The path may not connect a bulb to the switch.	0.904287023853	0.895754781809
you can determine is broken bulb is before a gap or after	0.812927387874	0.558456093392
Terminal 1 is connected to the negative terminal.	0.972669351411	0.93542229368
A terminal is not connected to the positive battery terminal.	0.712072815627	0.743630697802
if the switch is contained in a closed path.	0.715217685344	0.550266709082
because there is a gap between terminal 3 and 4	0.806913489582	0.817587202018
Bulbs A and B are not on the same path as Bulb C.	0.890613608767	0.891593426623
the path passes the energy through the switch	0.750756793044	0.601476733036
It was contained in a closed path	0.846383161475	0.744309919416
The open switch makes the path open	0.884493678964	0.832855273364
the positive battery terminal is connected to terminal 6.	0.972297686531	0.932098648292
bulbs a b and c are on a closed path	0.909981148082	0.836921706147
because all the terminals are connected to other terminals, an open switch disrupts that.	0.747383632653	0.486767844201
there was a gap in bulb B	0.621170690173	0.336311106059
terminal 1 is connected to terminal 4	0.975864299751	0.969884921726
the positive terminal is not seperated by a gap from terminal 5	0.958378131432	0.962476396105
the batter is contained in switch y	0.705486055241	0.57993937498
the difference electrical state will show the burnt bulb	0.835644493292	0.717002858779
There is no connection between the bulb terminal and the battery terminal.	0.843220930448	0.721428472656
The battery is not in a closed path.	0.918426874258	0.954278401396
depends on whether it is before or after the bulb	0.74185200616	0.67733952225
there is a gap in the circuit	0.640349847309	0.435207418509
the negative battery terminal is connected to terminal 4	0.932345048448	0.897471533931
There will be a gap in the path	0.65177600278	0.406663287019
Because the terminals are not in a closed path, so you are giving the voltage of the battery itself	0.730202364168	0.634584216742
Because it is measuring the difference in electrical states between two terminals.	0.826679740055	0.692942996838
because of the gap at bulb b	0.647159186893	0.447240980058
switch Y does not affect the closed circuit of bulb A	0.862481800701	0.774579878686
electrical states will determine whether there is a gap or connection in the circuit	0.804658974381	0.642902922403
Because a closed circuit was formed.	0.717654563952	0.531372412224
if the path is closed, the bulbs will remain on.	0.712299878765	0.670160059917
Because the voltage is the same.	0.402805913416	0.311748087468
seperate paths connected to the battery	0.649907839995	0.652705105249
bulb B becomes a gap in the circuit	0.891408419616	0.803654249937
If the switch and the bulb are in the same path.	0.926211537686	0.917791286567
terminal 5 is connected ot the positive battert terminal	0.964750271059	0.95689338545
because bulb A was still contained in a closed path	0.970734544404	0.926939642577
because the outcome of the bulb will not affect each other	0.378779889949	0.270236665026
The battery is in a short circuit.	0.907539534252	0.816067821564
You can find where there is a gap	0.612991235185	0.447132873652
Becuase there are still 2 closed paths for the battery to send volts through.	0.815835102649	0.753236737543
Because these terminals all had a reading of 0.0 volts	0.643226715229	0.549973779484
there is a gap in the connection	0.647921141297	0.472553558453
it is in a closed path with the battery	0.683842033979	0.680582374182
Bulbs A and B are contained in a closed path with the battery	0.872026589857	0.811335544773
Bulb A and bulb C are still on a closed path that contains the battery.	0.96327712995	0.947943910041
the swithch affects the bulb if it is on the same path	0.805118284266	0.784826814301
circuit 5 only has one terminal to the battery	0.60379010568	0.454672485848
"because the battery always has a voltage unless it""s dead"	0.63974260895	0.534432571476
The battery is contained in a closed circuit and there is nothing in its pathway	0.844125052358	0.721771683033
Because it has two electrial states within itself.	0.520640136257	0.422249648939
Bulbs b and c were in a closed path with a battery.	0.944606745266	0.946035837824
Bulb A and bulb b are still contained in closed paths with the battery	0.865203372229	0.751208366066
I guess because it is in the center.	0.243085872974	0.149157554564
because the two ends of the battery do not connect to one another	0.672621424814	0.56688795863
The battery keeps a chemical reaction reaction.	0.809576836712	0.747777463059
a switch will effect a bulb if it in the closed path to the battery	0.87797535588	0.806480157639
there is a gap between the positive battery terminal and the bulb terminal.	0.86006302454	0.761314631795
Circuit 2 is not a closed circuit because the battery and the bulb are connected.	0.812407747293	0.663186572983
terminals 4,5, and 6 are connected to the positive terminal	0.900682480373	0.909552183458
the positive battery terminal is not connected	0.805621373135	0.702805380338
because bulb c was contained in an open path with the battery	0.948495888787	0.913155322195
a large one, if it is closed it will light up but if it is open it will not	0.455562150386	0.320104728063
Bulb A is on a closed circut path	0.834886500381	0.752100862615
The bulb is only connected to that side of the battery terminal.	0.671045429937	0.470988872189
If the bulb is on the same closed path	0.781683141036	0.772222049975
One side is closed the other side is open.	0.636347528407	0.45731353684
there is no closed path	0.683550412121	0.608916975583
bulb a was contained on a closed path with the battery	0.967327816975	0.981950292992
positive and negative is seperate	0.562851176591	0.421564023565
It is a closed path.	0.800886084268	0.730210605865
It makes the circuit incomplete.	0.869938765025	0.90350398799
bulb a and b will be on.	0.701619213641	0.484761341954
there is a gap, so the terminals are connected to the negative side of the battery.	0.792406938734	0.787169947385
the bulb in burned out	0.339216836811	0.251742181994
Terminal 4 is only connected to the positive battery terminal.	0.972471552308	0.93168721645
the battery and a created a complete circut	0.692797064528	0.63032579952
The path determines if the bulb will turn on or not	0.84566833806	0.76167039402
it was connected to both terminals of the battery	0.66149529412	0.513340018824
there is a path from bulb to battery	0.823893671633	0.845784047585
Through bulb A, bulb B is still contained in a closed path to the battery.	0.865203372229	0.751208366066
the battery is contained in a closed path	0.865884864701	0.807134212725
if switch and bulb are contained in the same closed path	0.949809205743	0.927935401583
bulb c does not affect the path of a and b.	0.773670447586	0.563033813523
Bulbs B and C werer still contained in a closed path with the battery.	0.985036833836	0.970874606455
because the positive battery terminal is not separated by a gap from terminal 6.	0.976014995016	0.942487605847
gap between 3 and positive battery	0.788523636615	0.594714680063
there is no closed path in circuit 4.	0.94016868721	0.910707702134
because the voltage doesnt change in the battery	0.691853781562	0.555291524457
because bulb A was still on a closed circuit	0.825710950589	0.659527031669
there is a gap at bulb b	0.647159186893	0.447240980058
it is on a closed path	0.653001686249	0.569323416774
A IS ON ITS ON PATH B AND C SHARE A PATH	0.82832227329	0.789879498856
There is a chemical reaction.	0.686105976409	0.628286861839
bulb B and C will no be in a closed path with the battery	0.94983032125	0.939282682387
still connected to the battery	0.683278463764	0.567408802217
bulb a and c are contained in a closed path with the battery	0.87207845267	0.89320622175
Bulbs have to be contained in closed paths with the battery	0.870214086943	0.783044703291
bulb a is in a closed circuit with the battery without the y switch.	0.834751864473	0.780120189198
bulbs b and c are contained in the same path	0.869037414328	0.792405087519
bulbs a and c are contained in different paths with the battery.	0.920597170346	0.871673820755
Switch Z is in the same path as bulb A	0.874547499317	0.814233951892
not contained inthe same path	0.540173491639	0.495882689897
bulb b and c are on a closed path to the battery	0.91808303055	0.876576558502
there are still complete paths to the battery for B and C	0.91684187357	0.855814807658
Because the two terminals are connected	0.743477929225	0.834225479445
there was a gap in the terminal	0.554513830929	0.217217310078
bulb a creates a gap	0.677263979635	0.488769184199
there was a gap from terminal 2 to terminal 6	0.808459396846	0.685316559175
There is a light bulb in the circuit	0.568464931321	0.354817018253
it was still on a closed path	0.83337820913	0.731355876504
There is a gap in the circuit.	1.0	1.0
There is no path through bulb B	0.59005796896	0.495265349894
Bulb C is in an indepedent path	0.832945440861	0.914459034749
The positive battery terminal is separated by a gap from terminal 4.	0.908036175251	0.84075801425
If the switch is in front of the path of a light bulb or not.	0.914404045825	0.910287103359
The bulb must be in a closed pathway containing the battery	0.747446243131	0.663730077375
there is a gap between the positive battery connection and the bulb terminal.	0.81137954179	0.672636955213
a gap causes a lost connection	0.590610229316	0.381887469482
The bulb is dead pr not connected to the battery terminal	0.660542178748	0.419695357859
The electrical state is interferred with.	0.490808869427	0.371931360577
because bulb c was in an open path	0.94999859588	0.932781494446
bulb a is on a closed path with the battery	0.948379934336	0.975350115458
because the battery has its own chemical reacion between the positive and negative tterminals it contains	0.749930928458	0.61069994507
a terminal is connected to the positive terminal of the battery	0.930923859647	0.908939229804
bulb a will light when it is in a closed path with the battery.	0.483909951597	0.350402040567
a switch is contained in the path	0.814900217473	0.68673967029
The positive battery terminal is separated by a gap from terminal 3	0.975954327443	0.942238047123
because bulbs a and c have their own closed paths	1.0	1.0
the bulb creates a gap in the closed path	0.791674234715	0.6774487746
open switch and broken bulb are the same	0.789014387783	0.658199755097
a terminal is connected to another terminal	0.756858609439	0.782718255459
Bulb A and C are still in a closed path with the battery.	0.968700339658	0.961218851309
When the switch is in the same path as the bulb.	0.926211537686	0.917791286567
because each bulb has its own complete path	0.809872045864	0.82821306848
the battery is not conatined in a closed path	0.918426874258	0.954278401396
there is still a closed path that contains the battery, bulb b, and bulb c	0.967765628605	0.950933724407
the battery contains bulb a and b on a closed path	0.944367015059	0.943171256321
The positive battery terminal was not seperated by a gap from terminal 4.	0.919278791104	0.854421841597
terminal 6 is connected to terminal 1	0.882449060429	0.760200237981
bulb c creates a gap in the closed path.	0.839935161788	0.664483973565
bulb a and bulb c are wired in parallel	0.516040243589	0.324888089179
that the battery connection does not work	0.478085510393	0.214521041061
Short circuit or bad battery.	0.862293645096	0.762712866227
if there is a gap in the circuit there the bulb will not light up.	0.622146450414	0.384090036021
terminal 1 and 2 have the same difference in electrical states	0.935297347658	0.89515426187
there is no gap between terminal 1 and the positive terminal.	0.969113844376	0.956376381899
The path must be closed	0.491705421261	0.334322649702
it was connected to the positive terminal	0.826056333346	0.66840796274
It has its own path connected to the battery	0.673115838327	0.519664688223
if it is in the same path as the bulb	0.842875760218	0.837623330212
circuit do not effect electrical state between terminals	0.813990343048	0.674894159951
The battery is connected to the bulb	0.647872891718	0.587870012808
there was a gap from terminal	0.551542242723	0.422926817229
the battery is in a closed path.	0.786573065211	0.747334376023
Bulb A has a closed pathway	0.743004630852	0.669417650229
it depends on whether its an open or closed path	0.563335697863	0.383522539767
because the bulb is in a closed path	0.835559205335	0.705363686196
There is a difference in electrical states between two terminals.	0.83289257938	0.727990933287
Because terminal 1 is seperated from the positive battery terminal.	0.898450495467	0.838556518815
When it is on the same pathway as the batter and the bulb.	0.638371419285	0.641369748622
because there is a difference in electrial states between the two terminals	0.721707415763	0.590359157468
because the gap provides separation to the terminals	0.715316891228	0.692269091302
Because their was a connected circuit.	0.680394891655	0.374171693799
The are both connected the negative battery terminal.	0.661702844267	0.648014726994
there is a difference in electrical states	0.649761269774	0.586638983349
bulbs b and c are contained in the same closed path.	0.815971180185	0.642136542669
There is still a closed path	0.640404577299	0.509035612332
the two terminals will both be 0	0.576992426942	0.621691971776
those terminals are connected to the negative side of the circut	0.754405309415	0.780097266607
The damaged bulb B has left a gap in the path so the charge can not reach it	0.684907867493	0.478771986476
because it was in a closed circuit	0.600147009634	0.378759285714
terminal 1 is connected to the negative battery terminal and terminal 6 is connected to the positive battery terminal	0.848731055941	0.825916830064
A closed path with a battery enables the bulb to be on.	0.847965408636	0.717088073777
the circuit needs to be closed	0.744760619102	0.744493231833
the bulb will be burned out because the terminals	0.75496739161	0.657246990807
The battery is in a closed path that does not contain any other components.	0.941721028168	0.911244297921
the bulb terminal and the battery terminal are separated by a gap	0.856977227778	0.775530123943
not in the same path	0.619446081961	0.550284891506
the terminals are not connected	0.89164321049	0.894844291389
The bulb and battery must be contained in closed paths.	0.905358867116	0.91818370228
because bulbs b and c are in a closed path with the battery.	0.944606745266	0.946035837824
because there was a positive and negative connection	0.644788428224	0.423332015366
it was seperated by a gap from terminal 3	0.836252813709	0.769072735426
No electricity is being produced.	0.402123832704	0.146425906487
Obama to name Susan Rice as national security adviser	0.868344351134	0.817717784076
The foundations of South Africa are built on Nelson Mandela's memory	0.579564093413	0.416602137563
Turkish riot police tear gas Taksim Square protest	0.892891916035	0.851326069877
Chicago Shooting Shows Gap in Stepped-up Policing	1.0	1.0
Feds move to require car-to-car safety communication	0.284495904531	0.144926464293
Carter stars for Crusaders	0.570928203865	0.499427908737
Ukraine protest leaders name ministers, Russian troops on alert	0.663221797413	0.603856736118
North Korea shuns offer of talks	0.622696408095	0.579697830511
04:47 Renzi sworn in as Italian premier	0.680009877661	0.698387744825
Prince Charles 'compares Putin to Hitler'	0.949180708218	0.934746446355
NATO chief urges restraint in Egypt	0.685774264834	0.44206804178
Malala, Snowden, Belarusians Short-Listed For Sakharov Prize	0.762795426651	0.749357267653
40 still missing in Canadian train wreck	0.889474875859	0.765452209768
Iran warns against military intervention in Iraq	0.582582956978	0.435499353803
Israeli army resumes Gaza offensive	0.837019373545	0.771039776133
Nigeria: Militants kill students in college attack	0.938539434601	0.865441197121
Israel PM accuses Iran president of hypocrisy	0.793412862498	0.76332552204
2nd New Zealand-West Indies ODI abandoned	0.800168498807	0.780498719001
One dead in Philadelphia building collapse, others pulled from rubble	0.867284167802	0.818081860517
EU offers to help destroy Syria weapons	0.908177695975	0.876259763821
Police clash with youth in Cairo after anti-Morsi protest	0.850282568169	0.812435098553
Top Diplomats Meet in Munich at Critical Time	0.650178417201	0.506679113386
Algerian President Bouteflika in Paris hospital	0.848133814642	0.780703157278
US pursues al-Qaida leaders in dual Libya, Somalia raids	0.8134206803	0.752483616865
Why ElBaradei should step aside	0.493998300302	0.553610827425
Ronaldo's hat trick sends Portugal to World Cup	0.771283010035	0.64907698636
Snowden 'given refugee document by Ecuador'	0.459959715508	0.356557117442
NA President’s message on the World Press Freedom Day	0.843805934259	0.691845740182
US drone strike kills 11 in Pakistan	0.902819639703	0.854339531389
Israel moves forces near border with Gaza	0.881410000392	0.862027866996
EU foreign ministers to discuss Syria arms embargo	0.874069759811	0.802425447602
Strong Taiwan quake kills two, injures 21	0.756525970166	0.745188345152
Israel frees Palestinians as talks gesture	0.640528768352	0.545172652938
Death toll from Philippine earthquake rises to 185	0.961210643365	0.883039111157
Stocks to watch at close on Monday	0.936999945144	0.918623914916
Army jets kill 38 militants in NW Pakistan air raids	0.751237665188	0.712334535861
New Italy government to be sworn in	0.765430429562	0.698727873321
Ukraine 'on verge of civil war'	0.905109252205	0.885529817542
Israel agrees to 24-hour Gaza truce	0.869318856639	0.894874603108
Egypt turmoil deepens; militants kill 25 policemen	0.916018897064	0.826124914765
Egyptian police fire tear gas at protesters in Cairo	0.971084778787	0.961758984071
ElBaradei to Become Egyptian PM	0.674429801619	0.672596691287
EDL leaders arrested during march to Woolwich	0.870293731828	0.916366066458
Andhra Pradesh high court asks Telugu actors Mohan Babu, Brahmanandam to return Padma Shri	0.860286692204	0.875990456495
Man Who Set Himself on Fire on National Mall Has Died	0.884244085163	0.787903353236
Philippines holds second senator over corruption	0.573975901649	0.461318569409
'Fast &amp; Furious' star Paul Walker dies in car crash at 40	0.888341639467	0.813546295815
Flooding in southern China kills 37	0.807783927478	0.636205096328
German envoy optimistic about Iran-G5+1 talks	0.734650265336	0.569025717034
Renowned Spanish flamenco guitarist Paco De Lucia dies	0.949746339474	0.965514255384
Syrian opposition awaits invitation to Geneva peace talks	0.858249642975	0.753570351383
Chinese icebreaker changes course towards suspicious objects	0.770544954241	0.641395723336
Pakistan releases American identified as FBI agent	0.791827530106	0.760534236808
Snowden Hits Hurdles in Search for Asylum	0.932130987168	0.942919101868
Trending news across China on Oct 20	0.948024270754	0.939718294081
Today in History, Jan. 24	0.859509424868	0.790979213242
Boston Marathon bombing suspect caught after manhunt	0.858677296231	0.803334188393
Death toll in building collapse in south India mounts to 47	0.826848507931	0.733302335788
Pakistan imposes temporary ban on 2 TV channels	0.481371105568	0.385829615176
Chris Froome Set For Tour De France Win	0.920999611943	0.924519771246
Palestinian prisoners arrive at Muqata in Ramallah	0.777242674924	0.566323232202
10 dead, five injured in SW China road accident	0.726753793827	0.622255906214
